CHP ID,Pregnancy,PNC Visit Rate,PNC Visit Missed - #,Total U1 Assessments,Total U1 Treatments,Total U5 Assessments,Total U5 Treatments,U5 Malaria,U5 Diarrhea,U5 Pneumonia,On Time Referral f/u Treatment U5,Missed Visits,%mRDT,All Malaria Assessments,All Malaria Treatments,Act 6pack Issue,mRDT Used,Sales,Community Events,Households Registered
803df13b-b6cc-48f4-84eb-b1b4e83e5faf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
85d119e3-43fb-4974-83b2-215a4e45b27b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
8688ed98-00d7-4a24-a520-9f988b3dd3c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89728959-2a36-4f5c-9a4b-2be06820206f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cea01e9-91d6-41bf-b1f6-c3de9f9e5cd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9907d15c-47f4-4e33-9a21-8f21e4938cca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a7e4cad-a2e3-4311-a112-61e2d38f5f29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c36cd46-b3f8-48e5-887d-0587c8556d08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d863c01-db91-4066-8a78-4613764f03ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9dc3889b-be6f-43b1-9104-161734eebe51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fcdf278-f05e-4b55-90c9-da6fc0266ca6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a128c67c-fb9c-4782-9e05-222169841750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
a602a437-0005-4700-95e7-e983e6087376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8952d2f-a0cc-4a27-941a-e5c229a504a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa8fa540-d2f0-45c7-8fa8-e13fe903fde8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab09e33b-fdf6-4957-8113-9bbc83ab230c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac06fb56-a656-4823-a70d-6558a2831f14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad2f6e38-a4fa-45af-a9c9-307c09de9503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae33586d-be95-4275-b2fe-a1b6fd5296b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b094aeb0-b236-4f9c-a96c-65025f990656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7a43e26-b567-4de2-b99b-545f0d77bcb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb022f65-88da-41f1-8440-ba7444b36b67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0088395-615c-43d3-8a5e-272c0f580873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c290c2e6-5218-4a28-b80e-24df6ef3d4dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cac603a9-a8f5-4469-b061-a2dc4c55132d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc505a3a-4283-437e-a5de-449323520198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d003b001-9a75-4c81-b07d-3645516f7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d06b149d-75e6-4f37-88f6-1ade671ff993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0a928a4-f5bd-437f-b880-d1c84e2f6b0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
d317c5a7-83b4-464f-999b-7914f0bed3c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3a9ee7b-5dc6-4778-ba85-320795d15e91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4cc00a8-4d67-4a6f-810e-28bb0fdb86df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5a80589-8af7-4bb9-bd55-cbb31b0c5eb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d77a4a79-edb5-40c2-9128-19d009afd8d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2030526-6569-4593-a4f1-8fcd83d45723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e917d287-9f80-4a54-a4b4-d3f7208415b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9b29daa-4573-4a49-aa68-7bd034effe57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea212865-6560-4cf3-82b9-bc73ccd0cfb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f317902a-c24c-4bf7-b1dd-5b0eb18e0d15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f53e45de-e6d9-4f84-9320-e183ec8720ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
f5d79c63-a3ce-49fb-8ab3-8b0dd32ad024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6144fd4-fed2-4bc0-91af-0e8ec8b9fb50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9627bf3-18d8-459c-bf73-a4b7b44faa3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02dc18aa-5cb8-41fe-a7b2-fabb0170a984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
0b748d74-0291-4017-8f11-19c8d712a00b,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,112
0ce51755-1c46-4d4a-9f43-4032c70caf33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
0d4e98b8-d780-4a4d-a5dc-3ee200c693b2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1ac4fa71-4b64-4447-8548-3cb8dc1f94dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
1f3dbc78-388e-4bb5-86d0-e023bd01070f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
3e450a02-ea4c-4e2b-8494-3357d099a525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
41132ae0-a7a4-4523-8165-80a849ae5e6c,0,0,0,2,0,8,3,3,0,0,0,0,0.8,4,3,3,4,1516.56,0,115
474d78f8-cf0c-4cc6-9cd5-7007b5a30987,0,0,0,0,0,2,1,1,0,0,0,0,1,3,2,5,3,0,0,79
502bd689-f84c-438e-a13d-f60f07c170b0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,111
51e83b2e-93e8-4f1b-b523-524ec6dd28cf,0,0,0,2,2,8,4,4,0,0,0,0,0.777777778,7,2,5,7,0,0,93
57b78899-7478-4c10-857d-2789e4d02e1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
5bdd6741-eeb0-4409-8a45-13b4ba36c094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
5be34e8d-2925-40af-9319-a50d1208d5fc,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,165
6e1a701d-8367-4e5f-84f9-c06bf598e997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
6ef340ae-68c2-473e-8a45-63b3befc3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
7bfe9f21-8b3a-4aac-8259-52b53650600a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
7f2b9b5c-2854-4367-84f9-fc51133e272b,1,0,0,2,1,8,5,2,3,0,0,0,1,4,3,5,4,0,0,111
84c5cc96-dfa2-4fb0-b4e8-fd9cb680507f,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,4,2,0,0,130
93920141-1743-43ab-aa63-8e1542a1ec44,0,0,0,2,1,7,2,0,1,1,1,0,0,0,0,0,0,146.55,0,131
a5a074e9-fcc5-4d1a-8e57-45c4bf739905,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,111
b4478ec1-a858-4a93-8095-a39bf6a1b6c3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,100
b776bec5-8024-436b-8843-26297ba357ca,3,1,0,6,3,19,9,8,0,1,1,0,1,9,8,13,9,3321.03,1,211
b86adb7b-932a-43f7-98e3-c128bd77852e,0,0,0,1,0,9,2,1,1,0,1,0,0.428571429,3,2,8,3,0,0,63
bf159d7b-2754-4cfc-a4c4-d419223428d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
c08e7223-4606-4988-bbbc-ecc044c7057f,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,81
e42fbc5c-589c-461b-a668-c2a223d97063,0,0,0,2,1,4,1,0,0,1,0,0,1,1,0,0,1,176,1,72
f27b3a92-cc2a-431b-850f-8f7acfa8e895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
0491857b-09d7-4dcc-9d2f-db3ece231fac,0,0,0,2,2,5,3,0,2,1,0,2,0,0,0,0,0,0,0,143
06e78d48-d8c8-452d-b681-61792a23efa3,2,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,1,86.21,0,50
15eeabc0-f130-421c-9cc4-d0dd66de948b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
196cb0e1-e007-4b02-a861-b4175e987e3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
1b326948-0f52-4e55-a2c1-62ab521ed11d,1,0,0,2,0,3,1,1,0,0,0,1,1,1,1,1,1,0,0,72
21f97608-90e9-41a3-b0e2-51886deb128b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,0,73
30a20f0f-4d17-4fe3-aba8-298647babdc6,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,81
35d69cf4-0362-43c3-bf72-ea4baef53df5,0,0,0,4,6,7,8,4,1,3,0.333333333,2,1,6,4,5,6,522.21,0,91
36beae8a-9b1f-46d0-a025-256d69846780,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,58
3d8cb2ee-9a05-4c6c-8e37-ea24fc36b850,1,0,0,3,3,10,8,6,1,1,0.666666667,2,1,6,4,6,6,0,0,224
3e4ac617-9543-4509-8651-193349dce096,0,0,0,1,0,10,5,2,2,1,1,0,1,3,1,1,3,0,0,115
42de5c2d-b582-4a9c-9e04-8c17e378f012,2,1,0,1,0,7,3,3,0,0,0,0,1,3,1,1,3,50,0,79
4b08b2d4-b997-442e-9e34-8f39792f60e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.21,0,65
50133a84-f146-4e42-b8d0-c0df6cd76b6c,2,0,0,0,0,6,7,3,1,3,0,0,1,3,3,5,3,284,0,89
791c24e9-2fe5-44c4-aef2-d2069f4b14e9,0,0,0,0,0,5,1,1,0,0,0,0,1,1,1,1,1,0,0,51
873aa53f-7dbc-46df-b193-937de3b5c574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
89869564-46a1-4151-a66c-33e3443b4c92,0,1,0,1,0,7,4,1,3,0,0,7,0.285714286,2,2,2,2,171,0,190
8aebd48d-8d71-4d9f-a4fd-ccbdf4350940,0,0,0,1,0,3,1,1,0,0,0,0,0.666666667,2,1,1,2,0,0,86
8edf30a8-e14f-4925-97c5-f6316b671cbc,0,0,0,1,0,6,2,2,0,0,1,0,1,3,2,2,3,0,0,75
91b3be96-3e55-4990-86ce-c829c2337530,0,0,0,0,0,2,2,2,0,0,0,0,1,2,2,3,2,0,0,87
9a333421-a06a-4ff0-9f0f-36844bdcbbaa,0,0,0,5,1,15,2,2,0,0,0,1,0.5,2,2,2,2,0,0,135
9b349723-61dd-4817-ae3d-af9e8ddd699c,0,0,1,8,0,20,0,0,0,0,0,2,0.363636364,4,0,0,4,0,3,77
a44233e7-cb7f-4fc5-a7d5-7a9715e021f9,0,0,0,1,0,5,2,2,0,0,0,0,0.8,4,2,4,4,136,0,162
acf1df46-ddf8-4639-808b-bcf030614365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
b240a94a-847c-4d21-9f4d-0918abda6347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
b4b173c8-9661-412a-b38f-0befebfceb3f,0,1,0,0,0,1,1,1,0,0,0,0,1,2,2,4,2,3100,0,108
c85c44bf-44f5-4c4b-a25f-c67a9f0e67a9,0,0,0,3,0,17,8,5,2,1,0,0,1,7,5,9,7,1012.21,0,95
d161fc64-7610-4a07-aaa3-eaee3d0087a4,0,0,1,1,1,8,5,3,1,1,0,0,1,7,4,7,7,0,0,76
e41e8d06-64de-4859-870b-c82b270aa740,2,0,0,1,0,4,2,1,1,0,0,0,0.25,1,0,0,1,7510,0,106
e58a6e59-faf3-4184-aad1-a40e3bb3951c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
e78612bc-8824-4e9f-bc5c-cc6a1dacf603,0,0,0,2,0,8,3,1,1,1,0,0,0.5,2,2,4,2,1300,1,127
f27fe448-435e-4673-b156-cb98a2930479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
0d6b9b6d-7561-495c-b6cd-371674910bdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
14de18da-c962-4d48-a0cb-4984e9b9c50d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
16826639-40ff-4e07-bf0f-c65a58ce7bc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
233d22fb-58db-4df0-b56f-7c4f2f9bb2b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
235045b7-4f6b-4c5a-8108-9f86df0ae93c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2848d77b-3854-4679-a193-9bc105922451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
34a7c740-3fcf-4847-8362-58b2e3f37fb9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726.4,0,56
4d5c7690-6f15-48aa-9cd6-bb2f20e11021,0,0,0,2,2,6,6,5,0,1,1,0,1,5,0,0,5,0,0,84
63b405fb-0f1e-418f-b224-cb0433461d4b,0,1,0,2,0,16,2,2,0,0,0,0,1,7,1,2,7,0,0,86
6b7f90dc-73e7-4bce-b4dc-6fe16c2defda,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
7081bdf9-8cf4-4cf2-85b4-761638d84cde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
741fc92a-2584-415d-9180-a72ebd34acb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
77974daa-27e3-43f6-9ab1-24b8f99cb0cb,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,101
7a994e70-9ed9-46c5-860f-4b39e7ea6ce4,0,0,0,1,1,4,4,1,1,2,0,0,1,3,3,7,3,0,0,71
7bb923ca-fc30-4370-beb6-74099a570374,0,0,0,1,1,4,4,3,1,0,0.25,3,1,6,2,4,6,0,1,95
7c0924fa-946e-4d13-864b-4286cfebc06f,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,2,1,0,0,84
827b71b8-b1c6-4ba5-a146-f26407733f81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
89c0f297-e5a1-4473-9039-468b7319ecaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
8b1ae620-fd4d-46fe-9f09-a2eebd252360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
960210b4-4ca7-4acc-b6b5-fb6adfd2bf2e,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,110
af97938e-27c3-4a1a-9c93-1c7a36aacee7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
b5d2d5a3-db4a-4697-9908-329be90db0a9,0,0,0,5,0,15,4,4,0,0,0,0,0.8,4,4,4,4,0,0,212
b7f4acb6-864d-4f6d-bf8a-5c463aa73554,0,0,1,1,0,14,4,4,0,0,0,0,1,8,4,7,8,20,0,69
b8df547a-8cc6-4dd2-a784-62fbd3f27d58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
cbaa9a34-c956-4596-b60d-4be36426b8a0,1,1,0,2,2,6,3,1,2,0,0,0,1,1,0,0,1,6616.4,1,131
cf5ac1f4-fd73-476b-9281-2b6c27c200d0,0,0,0,2,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,123
dbbe3945-1fbd-4bf8-996b-88d157ea1f4a,0,0,0,1,1,5,5,3,0,2,0,0,0.666666667,4,4,5,4,0,0,93
dfa54e88-e643-40b8-8919-d152895779ac,0,0,0,5,5,11,10,0,0,10,1,0,1,1,1,2,1,0,0,89
e2925a92-0a34-408f-a04c-0f5a2581ee8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
edfd7f67-fb90-4cae-ac31-59568bb96d33,0,0,0,5,2,20,21,12,3,6,1,0,0.875,14,14,18,14,0,0,64
fd335709-9aea-4b1a-9bc9-3c9ce626cbcc,0,0,1,1,0,1,0,0,0,0,0,1,0.5,1,1,4,1,0,0,100
ff8c63c1-3a7a-489c-b7ff-7155bcf49012,0,0,1,0,0,5,2,0,2,0,0,0,0,0,0,0,0,2139.98,1,125
1c887547-1071-4cf3-b7e8-1ea1d2008197,0,1,0,2,2,5,2,2,0,0,0,0,1,3,2,2,3,0,0,94
1e31a2e2-7a9a-47b4-879b-9f10e5c794ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
2c6d7fc1-c932-4dbc-b17e-10299fef7e57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
3b0367ab-defd-48c7-969a-b7b5bef8c5e3,1,0,0,1,0,9,1,0,0,1,0,1,0,0,0,0,0,136,0,111
517271c7-26c7-4e69-8851-bfb7352fbbd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.86,0,91
561f6c94-e130-423a-8c52-12be07964168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
5cf5b406-af18-4248-bcf5-9b2c8a56a804,0,0,0,0,0,5,3,1,0,2,1,0,1,2,1,1,2,233.24,0,139
7142b42e-9627-4f7d-99b7-e871c3c1e104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
741776f5-19a4-4c31-9571-37574d2d186b,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,95
7aa12149-6046-408c-b74e-c0eb0c008f5f,1,1,0,1,1,9,2,2,0,0,0,0,1,3,3,6,3,153.28,0,108
8415ba33-5df7-4f86-aed5-6bc1c58701dc,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,61
8fbcae1c-977f-414f-833b-e4c7d0868abf,0,0,1,1,0,6,2,0,1,1,0,1,0,0,0,0,0,0,0,72
93a949b2-e94f-459c-981d-0709ccc635ed,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,100
a23fb5b9-6bc0-41f2-80d4-027dc01866e0,0,0,0,0,0,5,3,2,1,0,0,0,1,2,2,2,2,0,0,94
ab7b4ba3-2efe-4c2d-875e-d8b91d374ee5,0,0,0,0,0,5,4,4,0,0,0,0,1,4,4,6,4,246,0,80
b6100dfb-366e-4996-a5d2-7b34cce6708c,0,0,0,1,0,12,0,0,0,0,0,0,1,1,1,4,1,0,0,84
b9eeaca3-b9a2-4114-8fa9-aecab35a5feb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
ba35ffb7-4bb9-4344-a007-550c84d8b753,0,1,0,0,0,4,2,2,0,0,0,0,1,2,1,2,2,0,0,103
bb2f518d-6dd5-4b23-8e80-e7fbbee17d18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
c284ccd4-2c36-45a6-9454-8a5a579f1675,0,0,0,0,0,5,3,1,1,1,1,0,1,1,1,2,1,136,0,112
c6472636-c28a-4f94-8ab1-f6e300c9077e,0,0,0,2,0,6,0,0,0,0,0.333333333,2,1,3,0,0,3,522.21,0,94
d2cb2fc2-ec36-4252-9ccb-f7289b116bcd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
d8203c9d-204e-42d5-b94d-983088d593e7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
16074011-dfa6-48a2-a2ce-caddcde8f70f,2,0,1,3,3,10,8,5,2,1,1,0,1,6,6,13,6,779.56,0,178
2fd6266d-9d77-4b4b-aca6-ee9b36390a43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
46d42f85-9740-4c8f-a8f6-719ef803e777,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83
4996de6f-49dc-4a14-88f8-cd9d4296df8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
49e935e2-34ea-4c6e-9cab-712339d3d2c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
51167689-cebc-4c71-82c1-5bf10ee52559,0,0,1,1,0,2,0,0,0,0,0,0,0.5,2,0,0,2,0,0,171
517c89a7-3ee0-4174-a42c-b4cd269c6ff4,0,0,0,0,0,7,4,2,1,1,0,0,1,2,2,4,2,0,0,104
5460bace-ba41-4218-b032-4e2b6b1512f9,2,1,0,2,2,8,8,8,0,0,0,1,1,9,8,32,9,0,0,141
616694e4-aa8b-4ec7-b54e-689d4fbaebce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
7b48a2a4-9272-4c28-80a9-5e455157cdcd,0,0,1,2,1,8,5,1,2,2,0,0,0.25,1,1,2,1,0,0,130
88782078-893f-48bd-af85-5d5227bed8e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
9caf63a6-8c51-4493-b1ab-f84db775c90e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
b97eb574-617c-4f81-98e8-fdf4f17d3698,0,0,0,1,1,3,3,3,0,0,0,0,1,3,3,3,3,0,0,65
ba713479-2ef0-4cf8-b6d5-39c7cc9b1d93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
c227a921-cf65-4bd6-9d9e-147cf909335d,1,0,0,1,1,2,2,1,1,0,0,0,1,1,1,2,1,0,0,74
cfd321cd-37d1-4fb7-a8e2-d086e4e577cc,0,1,0,2,1,9,6,2,3,1,0,0,1,5,2,3,5,0,0,100
e01544d0-3bbd-4d9d-9bc0-82cdd6a927b2,0,1,0,2,2,13,13,11,0,2,0,0,1,13,11,17,13,0,0,93
e91c36db-5bee-4311-bdb7-d0af98fec8e2,0,0,0,3,2,18,7,3,3,1,0,0,0.454545455,5,3,4,5,0,0,162
ea9cf5f4-b8b8-41e8-ae87-ea64445eccf1,0,0,0,2,0,6,1,1,0,0,0,0,0.8,4,2,4,4,0,0,91
23c90a5c-e306-4e6e-87eb-8949a7e01e17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
a33cb035-e069-417b-94c5-fd4f1006e459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
bae94cb7-2259-4bab-ab22-b131b47b588b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
f828d104-b3fc-49fe-be10-130175b22ac8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
fd4796fd-b410-4340-a5f8-c8511d3fecea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ff2d0e1e-1628-463b-aa96-2903c246b1d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
095a5f84-e384-4381-8736-ffba903d510b,2,0.5,1,2,0,6,0,0,0,0,0,0,1,1,0,0,1,3190,2,128
1fd54bf2-8d0b-4d00-899c-632824024003,0,0,0,3,1,9,1,0,0,1,0,0,0,0,0,0,0,98.28,0,106
20657752-c080-470a-adc4-338fb58f0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
33d0809b-c20b-49a0-8b23-57dda5785346,0,0,0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,107
342b24b1-b60a-4356-ace1-060f54968ae5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
348b87ec-60f6-4255-9956-920c89b3e2d2,1,1,0,6,0,13,2,1,1,0,0.571428571,3,1,1,1,1,1,100,1,168
4612afeb-63e1-4813-bfad-30d9be62f7b3,1,0,0,2,1,7,2,0,1,1,0.857142857,1,0,0,0,0,0,690,2,133
4a360998-3e25-4bbc-a1cf-d74527eb2c7d,0,1,0,0,0,3,4,1,0,3,0.333333333,2,0.666666667,4,4,8,4,25,0,118
4c2a135d-7bd6-4f64-94c1-12eb562cfa80,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,96
56adfc8d-7c5e-4ab5-b640-75851937748b,0,0,0,1,1,2,1,1,0,0,1,0,1,1,1,1,1,0,0,107
59f9a690-2852-4590-956b-173a3ea7cb44,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,130
695383e5-92fe-4191-98a5-a641ea0a826a,0,0,0,1,0,4,2,2,0,0,0,0,0.857142857,6,5,14,6,0,3,100
6f1acbe5-d743-4343-91ee-198ca2cfa03c,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81
7056ac97-5f3f-49e8-9e0d-27787c9eea29,1,1,0,1,1,4,1,0,0,1,1,0,0,0,0,0,0,685.93,0,121
705c8e7d-b527-48b5-84fa-a127ec3333d4,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,103
90460522-49b4-4fad-8ea3-3468979cc97f,0,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,77
9fe9d2c2-3828-43d4-88db-d27219edba3b,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,70,0,127
ac26a062-bb7e-43a9-a955-9f3433f1f5fb,2,0,0,0,0,1,1,0,1,0,1,0,1,2,0,0,2,1784.49,0,195
ad54adfc-248c-48cf-b6bf-c46a68cdad2e,2,0,0,2,0,8,0,0,0,0,1,0,0,0,0,0,0,309.9,1,100
c327088a-2c6c-4bf5-a033-6ace92d43bbc,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,288.28,0,76
